year,lei,loan_type,loan_purpose,preapproval,construction_method,occupancy_type,loan_amount,action_taken,state_code,county_code,census_tract,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,applicant_age_above_62,co_applicant_age,co_applicant_age_above_62,income,purchaser_type,rate_spread,hoepa_status,lien_status,applicant_credit_scoring_model,co_applicant_credit_scoring_model,denial_reason_1,denial_reason_2,denial_reason_3,total_loan_costs,total_points_and_fees,origination_charges,lender_credits,interest_rate,debt_to_income_ratio,combined_loan_to_value_ratio,loan_term,intro_rate_period,balloon_payment,interest_only_payment,negative_amortization,other_non_amortizing_features,property_value,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,submission_of_application,initially_payable_to_institution,aus_1,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,4,FL,12095,12095015103,2,12,12,5,12,12,1,4,3,16,24,42,8,17,23,42,1,4,2,5,1,4,45-54,No,9999,No,63,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12097,12097043801,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,120,0,2.61,2,2,2,10,10,2,4,629.75,884.7839158576052,0,976.25,8.25,41,79.949,180,66,2,2,2,2,435000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,125000,1,FL,12009,12009062108,2,12,12,2,12,12,1,1,5,16,24,42,5,17,23,42,1,1,2,1,1,1,35-44,No,45-54,No,59,0,-0.175,2,1,9,2,10,2,4,4016.7,884.7839158576052,1553.95,884.4192,6.25,30%-<36%,50,360,66,2,2,2,2,245000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12095,12095016746,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,144,0,2.143,2,2,2,10,10,2,4,2013.143201970443,634.5,442.7375609756098,884.4192,9,30%-<36%,64.025,180,66,2,2,2,2,605000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,1,FL,12095,12095015202,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,35-44,No,9999,No,103,0,1.286,2,2,2,10,10,2,4,2013.143201970443,629.75,442.7375609756098,884.4192,8.25,39,60.549,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,1,FL,12069,12069031306,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,35-44,No,35-44,No,154,0,2.474,2,2,9,2,10,2,4,649.5,884.7839158576052,0,850,7.875,30%-<36%,65.608,180,66,2,2,2,2,535000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,255000,3,FL,12095,12095017012,3,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,90,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,89.09,180,66,2,2,2,2,435000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,95000,1,FL,12095,12095014609,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,1,2,2,2,55-64,No,55-64,No,100,0,0.519,2,2,9,2,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,7.5,20%-<30%,48.029,180,66,2,2,2,2,275000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,145000,3,FL,1237,12137154745,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,25-34,No,9999,No,47,0,0.6538118081180812,3,1,3,10,3,9,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,93.333,360,66,2,1,2,2,155000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,5,FL,12097,12097043700,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,200,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12095,12095012500,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,Yes,9999,No,30,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,57.84,180,66,2,2,2,2,285000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,195000,3,FL,1237,12137154745,2,12,12,5,12,12,1,4,3,16,24,42,8,17,23,42,1,4,2,5,1,4,25-34,No,9999,No,79,0,0.6538118081180812,3,1,3,10,3,1,5,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,95,360,66,2,2,2,2,205000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,1,FL,12095,12095016604,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,55-64,No,55-64,No,163,0,2.098,2,2,2,9,10,2,4,2013.143201970443,649.5,442.7375609756098,884.4192,9,30%-<36%,57.13,180,66,2,2,2,2,365000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12127,12127090306,2,12,12,2,12,12,2,2,3,16,24,42,6,17,23,42,2,2,2,1,2,2,55-64,No,55-64,Yes,103,0,0.749,2,2,1,9,10,2,4,2013.143201970443,679.75,442.7375609756098,884.4192,7.5,45,59.996,180,66,2,2,2,2,565000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,3,FL,12095,12095016907,2,12,12,5,12,12,1,4,3,16,24,42,8,17,23,42,1,4,1,5,1,4,55-64,No,9999,No,38,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,20%-<30%,22.817,120,66,2,2,2,2,205000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12095,12095016728,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,128,0,0.516,2,2,2,10,10,2,4,2013.143201970443,634.5,442.7375609756098,884.4192,7.5,30%-<36%,46.511,180,66,2,2,2,2,545000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12095,12095013701,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,45-54,No,45-54,No,152,0,0.583,2,2,9,2,10,2,4,2013.143201970443,649.5,442.7375609756098,884.4192,7.5,20%-<30%,35.809,180,66,2,2,2,2,675000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,125000,3,FL,1237,12137154745,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,47,0,0.6538118081180812,3,1,3,10,1,5,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,97,360,66,2,2,2,2,125000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,3,FL,12069,12069031320,2,12,12,2,12,12,1,1,2,16,24,42,2,17,23,42,1,1,1,2,1,1,45-54,No,45-54,No,82,0,0.6538118081180812,3,2,2,9,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,40,19.139,180,66,2,2,2,2,415000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,195000,4,FL,1237,12137154745,1,14,12,1,14,12,2,2,5,16,24,42,5,17,23,42,2,2,6,2,2,2,45-54,No,45-54,No,184,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12097,12097043207,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,108,0,1.061,2,2,2,10,10,2,4,2013.143201970443,629.75,442.7375609756098,884.4192,8,38,52.581,180,66,2,2,2,2,435000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,135000,3,FL,1237,12137154745,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,1,5,2,4,25-34,No,9999,No,64,0,0.6538118081180812,3,1,2,10,5,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,30%-<36%,90,360,66,2,2,2,2,155000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,165000,1,FL,12117,12117021614,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,74,0,0.696,2,1,3,10,10,2,4,3453.7,884.7839158576052,1248.95,884.4192,6.25,46,69.565,180,66,2,2,2,2,235000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12127,12127091023,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,2,5,2,4,35-44,No,9999,No,79,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,74.98,180,66,2,2,2,2,315000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,605000,4,FL,1237,12137154745,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,120,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,1,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,2,FL,12097,12097043207,1,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,35-44,No,81,0,0.6538118081180812,3,2,9,2,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.5,43,48.403,180,66,2,2,2,2,395000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,15000,3,FL,12095,12095017504,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,2,1,2,2,65-74,Yes,>74,Yes,64,0,0.6538118081180812,3,2,2,9,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,46,69.99,180,66,2,2,2,2,365000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,3,FL,12095,12095015501,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,55-64,No,55-64,Yes,119,0,0.6538118081180812,3,2,9,2,4,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,95.968,180,66,2,2,2,2,445000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,3,165000,3,FL,12097,12097042604,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,<25,No,9999,No,31,0,0.6538118081180812,3,2,2,10,4,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,49,68.725,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,3,FL,12097,12097041501,1,14,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,77,0,0.6538118081180812,3,2,2,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,44,30.387,180,66,2,2,2,2,545000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12095,12095011100,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,25-34,No,25-34,No,165,0,0.561,2,2,9,2,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,7.5,<20%,51.703,180,66,2,2,2,2,435000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,3,FL,12095,12095016736,1,14,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,1,1,2,2,2,45-54,No,45-54,No,71,0,0.6538118081180812,3,2,2,9,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,46,78.695,180,66,2,2,2,2,375000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,4,FL,12095,12095015003,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,Yes,9999,No,30,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,1,FL,12095,12095012500,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,Yes,9999,No,43,0,0.717,2,2,2,10,10,2,4,2013.143201970443,634.5,442.7375609756098,884.4192,7.5,38,33.71,180,66,2,2,2,2,365000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,3,FL,12127,12127082801,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,62,0,0.6538118081180812,3,2,2,10,4,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,30%-<36%,82.142,180,66,2,2,2,2,285000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,5,FL,12095,12095016749,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,101,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,355000,4,FL,12117,12117020808,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,1,2,2,25-34,No,25-34,No,129,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,305000,5,FL,12095,12095016748,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,87,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12117,12117022206,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,65-74,Yes,9999,No,57,0,1.052,2,2,2,10,10,2,4,2013.143201970443,504.75,442.7375609756098,884.4192,8,47,47.868,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,1,FL,12097,12097042300,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,>74,Yes,9999,No,19,0,0.291,2,2,2,10,10,2,4,639.25,884.7839158576052,0,1000,5.625,42,34.362,120,66,2,2,2,2,325000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,5,FL,12069,12069031309,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,55-64,Yes,9999,No,99,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12095,12095011300,2,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,1,2,2,55-64,No,35-44,No,113,0,0.79,2,2,1,9,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,7.75,43,67.419,180,66,2,2,2,2,375000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12097,12097043208,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,36,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,39.688,180,66,2,2,2,2,335000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,175000,4,FL,12069,12069030702,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,1,2,2,2,45-54,No,45-54,No,67,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,4,FL,12069,12069030208,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,25-34,No,9999,No,78,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,2,1,165000,4,FL,12107,12107950500,2,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,1,5,1,4,>74,Yes,9999,No,69,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,1,1,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12117,12117020808,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,45-54,No,45-54,No,180,0,0.254,2,2,2,9,10,2,4,499.5,884.7839158576052,0,1000,5.625,30%-<36%,55.505,120,66,2,2,2,2,735000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12117,12117022106,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,>74,Yes,9999,No,114,0,0.193,2,2,2,10,10,2,4,629.75,884.7839158576052,0,1000,5.625,30%-<36%,48.722,120,66,2,2,2,2,585000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,245000,3,FL,1237,12137154745,1,14,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,<25,No,9999,No,47,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,97,360,66,2,2,2,2,255000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,5,FL,12097,12097043700,3,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,89,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,1,FL,12097,12097041003,1,12,12,3,12,12,2,2,5,16,24,42,6,17,23,42,2,2,2,3,2,2,45-54,No,55-64,No,91,0,1.602,2,2,2,9,10,2,4,2013.143201970443,649.5,442.7375609756098,884.4192,8.5,41,60.108,180,66,2,2,2,2,405000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,675000,1,FL,12095,12095015901,3,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,3,2,2,2,55-64,Yes,55-64,Yes,282,0,1.709,2,1,9,1,10,2,4,5677,884.7839158576052,1200,884.4192,8,50%-60%,136.85,360,66,2,1,2,2,1125000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,1,FL,12095,12095017402,1,14,12,1,14,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,55-64,No,55-64,Yes,45,0,0.849,2,2,2,9,10,2,4,2013.143201970443,717.68,442.7375609756098,884.4192,7.75,45,27.226,180,66,2,2,2,2,335000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12105,12105014127,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,35-44,No,9999,No,76,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,78.24,180,66,2,2,2,2,355000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,3,FL,12127,12127091023,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,45-54,No,9999,No,37,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,75.231,180,66,2,2,2,2,335000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,315000,1,FL,12095,12095016514,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,73,0,-0.23,2,1,2,10,10,2,4,4798.29,884.7839158576052,1248.95,884.4192,6,47,78.481,360,66,2,2,2,2,395000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,125000,3,FL,1237,12137154745,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,No,9999,No,15,0,0.6538118081180812,3,1,1,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,80,360,66,2,2,2,2,155000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,3,245000,3,FL,1237,12137154745,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,1,5,1,4,45-54,No,9999,No,88,0,0.6538118081180812,3,1,2,10,1,5,9,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,80,240,66,2,2,2,2,305000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,475000,3,FL,1237,12137154745,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,35-44,No,9999,No,160,0,0.6538118081180812,3,1,3,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,95,360,66,2,2,2,2,505000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12117,12117020402,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,No,45-54,No,142,0,2.56,2,2,1,9,10,2,4,494.75,884.7839158576052,0,830.05,8.125,40,79.978,180,66,2,2,2,2,385000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,TN,47165,47165020404,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,25-34,No,181,0,0.6538118081180812,3,2,9,2,4,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,39,89.908,180,66,2,2,2,2,625000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,15000,3,FL,12086,12086010211,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,55-64,No,9999,No,35,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,16.538,60,66,2,2,2,2,455000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,205000,1,FL,12117,12117022004,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,65-74,Yes,45-54,No,92,3,0.362,2,1,1,9,10,2,4,4339.45,884.7839158576052,1248.95,884.4192,6.625,45,71.429,360,66,2,2,2,2,285000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12117,12117021608,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,175,0,2.066,2,2,2,10,10,2,4,634.5,884.7839158576052,0,975,7.625,<20%,52.413,180,66,2,2,2,2,425000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,155000,1,FL,12117,12117022106,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,45-54,No,9999,No,121,0,1.819,2,2,2,10,10,2,4,2013.143201970443,2427.25,442.7375609756098,884.4192,8.75,43,60.22,180,66,2,2,2,2,525000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12069,12069030109,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,65-74,Yes,70,0,1.093,2,1,1,9,10,2,4,2013.143201970443,644.75,442.7375609756098,884.4192,8,37,13.2,180,66,2,2,2,2,375000,3,5,1,1,1,6,2,1,2
